desk, underlying, base_market, base_feedcode, calculated_at, volatility_type, volatility, winddown
UST,TN5,XCME,ZFM9,1557486000000000000,BootstrapSliding10,0,0.00517
UST,TN5,XCME,ZFM9,1557486000000000000,BootstrapSliding30,0,0.01549
UST,TN5,XCME,ZFM9,1557486000000000000,BootstrapSliding60,0,0.03098
UST,TN5,XCME,ZFM9,1557486000000000000,MoveBaseWithGap,0.00733968,0.396572
UST,TN5,XCME,ZFM9,1557486000000000000,MoveBaseWithoutGap,0.0024887,0.20746
UST,TN5,XCME,ZFM9,1557486000000000000,MoveNonBaseWithGap,0.00733968,0.396572
UST,TN5,XCME,ZFM9,1557486000000000000,MoveNonBaseWithoutGap,0.0024887,0.20746
UST,TN5,XCME,ZFM9,1557486000000000000,CloseToClose,0.00531534,0.396572
UST,TN5,XCME,ZFM9,1557487800000000000,BootstrapBaseWithGap,0.00699399,0.420096
UST,TN5,XCME,ZFM9,1557487800000000000,BootstrapBaseWithoutGap,0.00391997,0.230984
UST,TN5,XCME,ZFM9,1557487800000000000,BootstrapNonBaseWithGap,0.00735837,0.420096
UST,TN5,XCME,ZFM9,1557487800000000000,BootstrapNonBaseWithoutGap,0.00406805,0.230984
UST,TN5,XCME,ZFM9,1557487800000000000,BootstrapSliding10,0,0.00803
UST,TN5,XCME,ZFM9,1557487800000000000,BootstrapSliding30,0,0.023524
UST,TN5,XCME,ZFM9,1557487800000000000,BootstrapSliding60,0,0.039014
UST,TN5,XCME,ZFM9,1557487800000000000,MoveBaseWithGap,0.00713122,0.420096
UST,TN5,XCME,ZFM9,1557487800000000000,MoveBaseWithoutGap,0.00235857,0.230984
UST,TN5,XCME,ZFM9,1557487800000000000,MoveNonBaseWithGap,0.00713122,0.420096
UST,TN5,XCME,ZFM9,1557487800000000000,MoveNonBaseWithoutGap,0.00235857,0.230984
UST,TN5,XCME,ZFM9,1557487800000000000,CloseToClose,0.00516438,0.420096
UST,TN5,XCME,ZFM9,1557489600000000000,BootstrapBaseWithGap,0.00698644,0.444206
UST,TN5,XCME,ZFM9,1557489600000000000,BootstrapBaseWithoutGap,0.00387258,0.255094
UST,TN5,XCME,ZFM9,1557489600000000000,BootstrapNonBaseWithGap,0.00698181,0.444206
UST,TN5,XCME,ZFM9,1557489600000000000,BootstrapNonBaseWithoutGap,0.00374527,0.255094
UST,TN5,XCME,ZFM9,1557489600000000000,BootstrapSliding10,0,0.00804
UST,TN5,XCME,ZFM9,1557489600000000000,BootstrapSliding30,0,0.02411
UST,TN5,XCME,ZFM9,1557489600000000000,BootstrapSliding60,0,0.047634
UST,TN5,XCME,ZFM9,1557489600000000000,MoveBaseWithGap,0.00693499,0.444206
UST,TN5,XCME,ZFM9,1557489600000000000,MoveBaseWithoutGap,0.00224434,0.255094
UST,TN5,XCME,ZFM9,1557489600000000000,MoveNonBaseWithGap,0.00693499,0.444206
UST,TN5,XCME,ZFM9,1557489600000000000,MoveNonBaseWithoutGap,0.00224434,0.255094
UST,TN5,XCME,ZFM9,1557489600000000000,CloseToClose,0.00502227,0.444206
UST,TN5,XCME,ZFM9,1557491400000000000,BootstrapBaseWithGap,0.0067974,0.49316
UST,TN5,XCME,ZFM9,1557491400000000000,BootstrapBaseWithoutGap,0.00362663,0.304048
UST,TN5,XCME,ZFM9,1557491400000000000,BootstrapNonBaseWithGap,0.00676153,0.49316
UST,TN5,XCME,ZFM9,1557491400000000000,BootstrapNonBaseWithoutGap,0.00366325,0.304048
UST,TN5,XCME,ZFM9,1557491400000000000,BootstrapSliding10,0,0.01691
UST,TN5,XCME,ZFM9,1557491400000000000,BootstrapSliding30,0,0.048954
UST,TN5,XCME,ZFM9,1557491400000000000,BootstrapSliding60,0,0.073064
UST,TN5,XCME,ZFM9,1557491400000000000,MoveBaseWithGap,0.0065818,0.49316
UST,TN5,XCME,ZFM9,1557491400000000000,MoveBaseWithoutGap,0.00205574,0.304048
UST,TN5,XCME,ZFM9,1557491400000000000,MoveNonBaseWithGap,0.0065818,0.49316
UST,TN5,XCME,ZFM9,1557491400000000000,MoveNonBaseWithoutGap,0.00205574,0.304048
UST,TN5,XCME,ZFM9,1557491400000000000,CloseToClose,0.00476649,0.49316
UST,TN5,XCME,ZFM9,1557493200000000000,BootstrapBaseWithGap,0.00648584,0.543894
UST,TN5,XCME,ZFM9,1557493200000000000,BootstrapBaseWithoutGap,0.00343035,0.354782
UST,TN5,XCME,ZFM9,1557493200000000000,BootstrapNonBaseWithGap,0.00662625,0.543894
UST,TN5,XCME,ZFM9,1557493200000000000,BootstrapNonBaseWithoutGap,0.00344992,0.354782
UST,TN5,XCME,ZFM9,1557493200000000000,BootstrapSliding10,0,0.01691
UST,TN5,XCME,ZFM9,1557493200000000000,BootstrapSliding30,0,0.050734
UST,TN5,XCME,ZFM9,1557493200000000000,BootstrapSliding60,0,0.099688
UST,TN5,XCME,ZFM9,1557493200000000000,MoveBaseWithGap,0.00626731,0.543894
UST,TN5,XCME,ZFM9,1557493200000000000,MoveBaseWithoutGap,0.00190309,0.354782
UST,TN5,XCME,ZFM9,1557493200000000000,MoveNonBaseWithGap,0.00626731,0.543894
UST,TN5,XCME,ZFM9,1557493200000000000,MoveNonBaseWithoutGap,0.00190309,0.354782
UST,TN5,XCME,ZFM9,1557493200000000000,CloseToClose,0.00453874,0.543894
UST,TN5,XCME,ZFM9,1557495000000000000,BootstrapBaseWithGap,0.00646004,0.594624
UST,TN5,XCME,ZFM9,1557495000000000000,BootstrapBaseWithoutGap,0.00344036,0.405512
UST,TN5,XCME,ZFM9,1557495000000000000,BootstrapNonBaseWithGap,0.00645481,0.594624
UST,TN5,XCME,ZFM9,1557495000000000000,BootstrapNonBaseWithoutGap,0.00333167,0.405512
UST,TN5,XCME,ZFM9,1557495000000000000,BootstrapSliding10,0,0.01691
UST,TN5,XCME,ZFM9,1557495000000000000,BootstrapSliding30,0,0.05073
UST,TN5,XCME,ZFM9,1557495000000000000,BootstrapSliding60,0,0.101464
UST,TN5,XCME,ZFM9,1557495000000000000,MoveBaseWithGap,0.005994,0.594624
UST,TN5,XCME,ZFM9,1557495000000000000,MoveBaseWithoutGap,0.00178007,0.405512
UST,TN5,XCME,ZFM9,1557495000000000000,MoveNonBaseWithGap,0.005994,0.594624
UST,TN5,XCME,ZFM9,1557495000000000000,MoveNonBaseWithoutGap,0.00178007,0.405512
UST,TN5,XCME,ZFM9,1557495000000000000,CloseToClose,0.00434081,0.594624
UST,TN5,XCME,ZFM9,1557496800000000000,BootstrapBaseWithGap,0.00620068,0.64536
UST,TN5,XCME,ZFM9,1557496800000000000,BootstrapBaseWithoutGap,0.00326529,0.456248
UST,TN5,XCME,ZFM9,1557496800000000000,BootstrapNonBaseWithGap,0.00622627,0.64536
UST,TN5,XCME,ZFM9,1557496800000000000,BootstrapNonBaseWithoutGap,0.00331647,0.456248
UST,TN5,XCME,ZFM9,1557496800000000000,BootstrapSliding10,0,0.016916
UST,TN5,XCME,ZFM9,1557496800000000000,BootstrapSliding30,0,0.050736
UST,TN5,XCME,ZFM9,1557496800000000000,BootstrapSliding60,0,0.101466
UST,TN5,XCME,ZFM9,1557496800000000000,MoveBaseWithGap,0.00575357,0.64536
UST,TN5,XCME,ZFM9,1557496800000000000,MoveBaseWithoutGap,0.00167818,0.456248
UST,TN5,XCME,ZFM9,1557496800000000000,MoveNonBaseWithGap,0.00575357,0.64536
UST,TN5,XCME,ZFM9,1557496800000000000,MoveNonBaseWithoutGap,0.00167818,0.456248
UST,TN5,XCME,ZFM9,1557496800000000000,CloseToClose,0.00416669,0.64536
UST,TN5,XCME,ZFM9,1557498600000000000,BootstrapBaseWithGap,0.00607054,0.69609
UST,TN5,XCME,ZFM9,1557498600000000000,BootstrapBaseWithoutGap,0.00308952,0.506978
UST,TN5,XCME,ZFM9,1557498600000000000,BootstrapNonBaseWithGap,0.00608215,0.69609
UST,TN5,XCME,ZFM9,1557498600000000000,BootstrapNonBaseWithoutGap,0.00305552,0.506978
UST,TN5,XCME,ZFM9,1557498600000000000,BootstrapSliding10,0,0.01691
UST,TN5,XCME,ZFM9,1557498600000000000,BootstrapSliding30,0,0.05073
UST,TN5,XCME,ZFM9,1557498600000000000,BootstrapSliding60,0,0.101466
UST,TN5,XCME,ZFM9,1557498600000000000,MoveBaseWithGap,0.00553995,0.69609
UST,TN5,XCME,ZFM9,1557498600000000000,MoveBaseWithoutGap,0.00159201,0.506978
UST,TN5,XCME,ZFM9,1557498600000000000,MoveNonBaseWithGap,0.00553995,0.69609
UST,TN5,XCME,ZFM9,1557498600000000000,MoveNonBaseWithoutGap,0.00159201,0.506978
UST,TN5,XCME,ZFM9,1557498600000000000,CloseToClose,0.00401199,0.69609
UST,TN5,XCME,ZFM9,1557500400000000000,BootstrapBaseWithGap,0.00584358,0.74682
UST,TN5,XCME,ZFM9,1557500400000000000,BootstrapBaseWithoutGap,0.00292647,0.557708
UST,TN5,XCME,ZFM9,1557500400000000000,BootstrapNonBaseWithGap,0.00596496,0.74682
UST,TN5,XCME,ZFM9,1557500400000000000,BootstrapNonBaseWithoutGap,0.00293455,0.557708
UST,TN5,XCME,ZFM9,1557500400000000000,BootstrapSliding10,0,0.01691
UST,TN5,XCME,ZFM9,1557500400000000000,BootstrapSliding30,0,0.05073
UST,TN5,XCME,ZFM9,1557500400000000000,BootstrapSliding60,0,0.10146
UST,TN5,XCME,ZFM9,1557500400000000000,MoveBaseWithGap,0.00534848,0.74682
UST,TN5,XCME,ZFM9,1557500400000000000,MoveBaseWithoutGap,0.00151787,0.557708
UST,TN5,XCME,ZFM9,1557500400000000000,MoveNonBaseWithGap,0.00534848,0.74682
UST,TN5,XCME,ZFM9,1557500400000000000,MoveNonBaseWithoutGap,0.00151787,0.557708
UST,TN5,XCME,ZFM9,1557500400000000000,CloseToClose,0.00387333,0.74682
UST,TN5,XCME,ZFM9,1557502200000000000,BootstrapBaseWithGap,0.00586766,0.780062
UST,TN5,XCME,ZFM9,1557502200000000000,BootstrapBaseWithoutGap,0.00291592,0.59095
UST,TN5,XCME,ZFM9,1557502200000000000,BootstrapNonBaseWithGap,0.00584548,0.780062
UST,TN5,XCME,ZFM9,1557502200000000000,BootstrapNonBaseWithoutGap,0.00292333,0.59095
UST,TN5,XCME,ZFM9,1557502200000000000,BootstrapSliding10,0,0.010664
UST,TN5,XCME,ZFM9,1557502200000000000,BootstrapSliding30,0,0.033242
UST,TN5,XCME,ZFM9,1557502200000000000,BootstrapSliding60,0,0.083972
UST,TN5,XCME,ZFM9,1557502200000000000,MoveBaseWithGap,0.00523328,0.780062
UST,TN5,XCME,ZFM9,1557502200000000000,MoveBaseWithoutGap,0.00147457,0.59095
UST,TN5,XCME,ZFM9,1557502200000000000,MoveNonBaseWithGap,0.00523328,0.780062
UST,TN5,XCME,ZFM9,1557502200000000000,MoveNonBaseWithoutGap,0.00147457,0.59095
UST,TN5,XCME,ZFM9,1557502200000000000,CloseToClose,0.0037899,0.780062
UST,TN5,XCME,ZFM9,1557504000000000000,BootstrapBaseWithGap,0.00568473,0.812048
UST,TN5,XCME,ZFM9,1557504000000000000,BootstrapBaseWithoutGap,0.00286328,0.622936
UST,TN5,XCME,ZFM9,1557504000000000000,BootstrapNonBaseWithGap,0.00572898,0.812048
UST,TN5,XCME,ZFM9,1557504000000000000,BootstrapNonBaseWithoutGap,0.0028644,0.622936
UST,TN5,XCME,ZFM9,1557504000000000000,BootstrapSliding10,0,0.010666
UST,TN5,XCME,ZFM9,1557504000000000000,BootstrapSliding30,0,0.031986
UST,TN5,XCME,ZFM9,1557504000000000000,BootstrapSliding60,0,0.065228
UST,TN5,XCME,ZFM9,1557504000000000000,MoveBaseWithGap,0.00512917,0.812048
UST,TN5,XCME,ZFM9,1557504000000000000,MoveBaseWithoutGap,0.00143621,0.622936
UST,TN5,XCME,ZFM9,1557504000000000000,MoveNonBaseWithGap,0.00512917,0.812048
UST,TN5,XCME,ZFM9,1557504000000000000,MoveNonBaseWithoutGap,0.00143621,0.622936
UST,TN5,XCME,ZFM9,1557504000000000000,CloseToClose,0.00371451,0.812048
UST,TN5,XCME,ZFM9,1557505800000000000,BootstrapBaseWithGap,0.00555318,0.83752
UST,TN5,XCME,ZFM9,1557505800000000000,BootstrapBaseWithoutGap,0.00281029,0.648408
UST,TN5,XCME,ZFM9,1557505800000000000,BootstrapNonBaseWithGap,0.00552764,0.83752
UST,TN5,XCME,ZFM9,1557505800000000000,BootstrapNonBaseWithoutGap,0.00280715,0.648408
UST,TN5,XCME,ZFM9,1557505800000000000,BootstrapSliding10,0,0.008334
UST,TN5,XCME,ZFM9,1557505800000000000,BootstrapSliding30,0,0.025472
UST,TN5,XCME,ZFM9,1557505800000000000,BootstrapSliding60,0,0.057458
UST,TN5,XCME,ZFM9,1557505800000000000,MoveBaseWithGap,0.00505057,0.83752
UST,TN5,XCME,ZFM9,1557505800000000000,MoveBaseWithoutGap,0.00140772,0.648408
UST,TN5,XCME,ZFM9,1557505800000000000,MoveNonBaseWithGap,0.00505057,0.83752
UST,TN5,XCME,ZFM9,1557505800000000000,MoveNonBaseWithoutGap,0.00140772,0.648408
UST,TN5,XCME,ZFM9,1557505800000000000,CloseToClose,0.00365759,0.83752
UST,TN5,XCME,ZFM9,1557507600000000000,BootstrapBaseWithGap,0.00550601,0.86253
UST,TN5,XCME,ZFM9,1557507600000000000,BootstrapBaseWithoutGap,0.00271708,0.673418
UST,TN5,XCME,ZFM9,1557507600000000000,BootstrapNonBaseWithGap,0.00555325,0.86253
UST,TN5,XCME,ZFM9,1557507600000000000,BootstrapNonBaseWithoutGap,0.00269674,0.673418
UST,TN5,XCME,ZFM9,1557507600000000000,BootstrapSliding10,0,0.008334
UST,TN5,XCME,ZFM9,1557507600000000000,BootstrapSliding30,0,0.02501
UST,TN5,XCME,ZFM9,1557507600000000000,BootstrapSliding60,0,0.050482
UST,TN5,XCME,ZFM9,1557507600000000000,MoveBaseWithGap,0.00497681,0.86253
UST,TN5,XCME,ZFM9,1557507600000000000,MoveBaseWithoutGap,0.00138133,0.673418
UST,TN5,XCME,ZFM9,1557507600000000000,MoveNonBaseWithGap,0.00497681,0.86253
UST,TN5,XCME,ZFM9,1557507600000000000,MoveNonBaseWithoutGap,0.00138133,0.673418
UST,TN5,XCME,ZFM9,1557507600000000000,CloseToClose,0.00360417,0.86253
UST,TN5,XCME,ZFM9,1557509400000000000,BootstrapBaseWithGap,0.00549149,0.887536
UST,TN5,XCME,ZFM9,1557509400000000000,BootstrapBaseWithoutGap,0.00275953,0.698424
UST,TN5,XCME,ZFM9,1557509400000000000,BootstrapNonBaseWithGap,0.00546654,0.887536
UST,TN5,XCME,ZFM9,1557509400000000000,BootstrapNonBaseWithoutGap,0.00266392,0.698424
UST,TN5,XCME,ZFM9,1557509400000000000,BootstrapSliding10,0,0.00833
UST,TN5,XCME,ZFM9,1557509400000000000,BootstrapSliding30,0,0.025006
UST,TN5,XCME,ZFM9,1557509400000000000,BootstrapSliding60,0,0.050016
UST,TN5,XCME,ZFM9,1557509400000000000,MoveBaseWithGap,0.0049062,0.887536
UST,TN5,XCME,ZFM9,1557509400000000000,MoveBaseWithoutGap,0.00135638,0.698424
UST,TN5,XCME,ZFM9,1557509400000000000,MoveNonBaseWithGap,0.0049062,0.887536
UST,TN5,XCME,ZFM9,1557509400000000000,MoveNonBaseWithoutGap,0.00135638,0.698424
UST,TN5,XCME,ZFM9,1557509400000000000,CloseToClose,0.00355303,0.887536
UST,TN5,XCME,ZFM9,1557511200000000000,BootstrapBaseWithGap,0.00539686,0.912546
UST,TN5,XCME,ZFM9,1557511200000000000,BootstrapBaseWithoutGap,0.00265791,0.723434
UST,TN5,XCME,ZFM9,1557511200000000000,BootstrapNonBaseWithGap,0.00532206,0.912546
UST,TN5,XCME,ZFM9,1557511200000000000,BootstrapNonBaseWithoutGap,0.00261705,0.723434
UST,TN5,XCME,ZFM9,1557511200000000000,BootstrapSliding10,0,0.008336
UST,TN5,XCME,ZFM9,1557511200000000000,BootstrapSliding30,0,0.02501
UST,TN5,XCME,ZFM9,1557511200000000000,BootstrapSliding60,0,0.050016
UST,TN5,XCME,ZFM9,1557511200000000000,MoveBaseWithGap,0.0048385,0.912546
UST,TN5,XCME,ZFM9,1557511200000000000,MoveBaseWithoutGap,0.00133272,0.723434
UST,TN5,XCME,ZFM9,1557511200000000000,MoveNonBaseWithGap,0.0048385,0.912546
UST,TN5,XCME,ZFM9,1557511200000000000,MoveNonBaseWithoutGap,0.00133272,0.723434
UST,TN5,XCME,ZFM9,1557511200000000000,CloseToClose,0.00350401,0.912546
UST,TN5,XCME,ZFM9,1557513000000000000,BootstrapBaseWithGap,0.00530381,0.92771
UST,TN5,XCME,ZFM9,1557513000000000000,BootstrapBaseWithoutGap,0.00247645,0.738598
UST,TN5,XCME,ZFM9,1557513000000000000,BootstrapNonBaseWithGap,0.00528928,0.92771
UST,TN5,XCME,ZFM9,1557513000000000000,BootstrapNonBaseWithoutGap,0.00264468,0.738598
UST,TN5,XCME,ZFM9,1557513000000000000,BootstrapSliding10,0,0.00482
UST,TN5,XCME,ZFM9,1557513000000000000,BootstrapSliding30,0,0.015164
UST,TN5,XCME,ZFM9,1557513000000000000,BootstrapSliding60,0,0.040174
UST,TN5,XCME,ZFM9,1557513000000000000,MoveBaseWithGap,0.00479879,0.92771
UST,TN5,XCME,ZFM9,1557513000000000000,MoveBaseWithoutGap,0.00131897,0.738598
UST,TN5,XCME,ZFM9,1557513000000000000,MoveNonBaseWithGap,0.00479879,0.92771
UST,TN5,XCME,ZFM9,1557513000000000000,MoveNonBaseWithoutGap,0.00131897,0.738598
UST,TN5,XCME,ZFM9,1557513000000000000,CloseToClose,0.00347525,0.92771
UST,TN5,XCME,ZFM9,1557514800000000000,BootstrapBaseWithGap,0.00529085,0.94217
UST,TN5,XCME,ZFM9,1557514800000000000,BootstrapBaseWithoutGap,0.00254714,0.753058
UST,TN5,XCME,ZFM9,1557514800000000000,BootstrapNonBaseWithGap,0.00532469,0.94217
UST,TN5,XCME,ZFM9,1557514800000000000,BootstrapNonBaseWithoutGap,0.00255722,0.753058
UST,TN5,XCME,ZFM9,1557514800000000000,BootstrapSliding10,0,0.00482
UST,TN5,XCME,ZFM9,1557514800000000000,BootstrapSliding30,0,0.01446
UST,TN5,XCME,ZFM9,1557514800000000000,BootstrapSliding60,0,0.029624
UST,TN5,XCME,ZFM9,1557514800000000000,MoveBaseWithGap,0.00476183,0.94217
UST,TN5,XCME,ZFM9,1557514800000000000,MoveBaseWithoutGap,0.00130625,0.753058
UST,TN5,XCME,ZFM9,1557514800000000000,MoveNonBaseWithGap,0.00476183,0.94217
UST,TN5,XCME,ZFM9,1557514800000000000,MoveNonBaseWithoutGap,0.00130625,0.753058
UST,TN5,XCME,ZFM9,1557514800000000000,CloseToClose,0.00344848,0.94217
UST,TN5,XCME,ZFM9,1557516600000000000,BootstrapBaseWithGap,0.0051575,0.95663
UST,TN5,XCME,ZFM9,1557516600000000000,BootstrapBaseWithoutGap,0.00245805,0.767518
UST,TN5,XCME,ZFM9,1557516600000000000,BootstrapNonBaseWithGap,0.00520907,0.95663
UST,TN5,XCME,ZFM9,1557516600000000000,BootstrapNonBaseWithoutGap,0.00253643,0.767518
UST,TN5,XCME,ZFM9,1557516600000000000,BootstrapSliding10,0,0.00482
UST,TN5,XCME,ZFM9,1557516600000000000,BootstrapSliding30,0,0.01446
UST,TN5,XCME,ZFM9,1557516600000000000,BootstrapSliding60,0,0.02892
UST,TN5,XCME,ZFM9,1557516600000000000,MoveBaseWithGap,0.0047257,0.95663
UST,TN5,XCME,ZFM9,1557516600000000000,MoveBaseWithoutGap,0.00129388,0.767518
UST,TN5,XCME,ZFM9,1557516600000000000,MoveNonBaseWithGap,0.0047257,0.95663
UST,TN5,XCME,ZFM9,1557516600000000000,MoveNonBaseWithoutGap,0.00129388,0.767518
UST,TN5,XCME,ZFM9,1557516600000000000,CloseToClose,0.00342232,0.95663
UST,TN5,XCME,ZFM9,1557518400000000000,BootstrapBaseWithGap,0.00511201,0.97108
UST,TN5,XCME,ZFM9,1557518400000000000,BootstrapBaseWithoutGap,0.00245078,0.781968
UST,TN5,XCME,ZFM9,1557518400000000000,BootstrapNonBaseWithGap,0.00520454,0.97108
UST,TN5,XCME,ZFM9,1557518400000000000,BootstrapNonBaseWithoutGap,0.00248594,0.781968
UST,TN5,XCME,ZFM9,1557518400000000000,BootstrapSliding10,0,0.00482
UST,TN5,XCME,ZFM9,1557518400000000000,BootstrapSliding30,0,0.01445
UST,TN5,XCME,ZFM9,1557518400000000000,BootstrapSliding60,0,0.02891
UST,TN5,XCME,ZFM9,1557518400000000000,MoveBaseWithGap,0.00469041,0.97108
UST,TN5,XCME,ZFM9,1557518400000000000,MoveBaseWithoutGap,0.00128187,0.781968
UST,TN5,XCME,ZFM9,1557518400000000000,MoveNonBaseWithGap,0.00469041,0.97108
UST,TN5,XCME,ZFM9,1557518400000000000,MoveNonBaseWithoutGap,0.00128187,0.781968
UST,TN5,XCME,ZFM9,1557518400000000000,CloseToClose,0.00339676,0.97108
UST,TN5,XCME,ZFM9,1557520200000000000,BootstrapBaseWithGap,0.00506933,0.98554
UST,TN5,XCME,ZFM9,1557520200000000000,BootstrapBaseWithoutGap,0.00247282,0.796428
UST,TN5,XCME,ZFM9,1557520200000000000,BootstrapNonBaseWithGap,0.00508057,0.98554
UST,TN5,XCME,ZFM9,1557520200000000000,BootstrapNonBaseWithoutGap,0.00240284,0.796428
UST,TN5,XCME,ZFM9,1557520200000000000,BootstrapSliding10,0,0.00482
UST,TN5,XCME,ZFM9,1557520200000000000,BootstrapSliding30,0,0.01446
UST,TN5,XCME,ZFM9,1557520200000000000,BootstrapSliding60,0,0.02891
UST,TN5,XCME,ZFM9,1557520200000000000,MoveBaseWithGap,0.00465587,0.98554
UST,TN5,XCME,ZFM9,1557520200000000000,MoveBaseWithoutGap,0.00127018,0.796428
UST,TN5,XCME,ZFM9,1557520200000000000,MoveNonBaseWithGap,0.00465587,0.98554
UST,TN5,XCME,ZFM9,1557520200000000000,MoveNonBaseWithoutGap,0.00127018,0.796428
UST,TN5,XCME,ZFM9,1557520200000000000,CloseToClose,0.00337175,0.98554
UST,TN5,XCME,ZFM9,1557522000000000000,BootstrapBaseWithGap,0.00505827,1
UST,TN5,XCME,ZFM9,1557522000000000000,BootstrapBaseWithoutGap,0.0023791,0.810888
UST,TN5,XCME,ZFM9,1557522000000000000,BootstrapNonBaseWithGap,0.00499031,1
UST,TN5,XCME,ZFM9,1557522000000000000,BootstrapNonBaseWithoutGap,0.00245517,0.810888
UST,TN5,XCME,ZFM9,1557522000000000000,BootstrapSliding10,0,0.00482
UST,TN5,XCME,ZFM9,1557522000000000000,BootstrapSliding30,0,0.01446
UST,TN5,XCME,ZFM9,1557522000000000000,BootstrapSliding60,0,0.02892
UST,TN5,XCME,ZFM9,1557522000000000000,MoveBaseWithGap,0.00462209,1
UST,TN5,XCME,ZFM9,1557522000000000000,MoveBaseWithoutGap,0.00125881,0.810888
UST,TN5,XCME,ZFM9,1557522000000000000,MoveNonBaseWithGap,0.00462209,1
UST,TN5,XCME,ZFM9,1557522000000000000,MoveNonBaseWithoutGap,0.00125881,0.810888
UST,TN5,XCME,ZFM9,1557522000000000000,CloseToClose,0.00334728,1
UST,TN30,XCME,ZBM9,1557464400000000000,BootstrapBaseWithGap,0.00487969,0.200128
UST,TN30,XCME,ZBM9,1557464400000000000,BootstrapBaseWithoutGap,0.0399867,0.011016
UST,TN30,XCME,ZBM9,1557464400000000000,BootstrapNonBaseWithGap,0.00487969,0.200128
UST,TN30,XCME,ZBM9,1557464400000000000,BootstrapNonBaseWithoutGap,0.0399867,0.011016
UST,TN30,XCME,ZBM9,1557464400000000000,BootstrapSliding10,0.0332564,0.00367
UST,TN30,XCME,ZBM9,1557464400000000000,BootstrapSliding30,0.0399867,0.011016
UST,TN30,XCME,ZBM9,1557464400000000000,MoveBaseWithGap,0.0157811,0.200128
UST,TN30,XCME,ZBM9,1557464400000000000,MoveBaseWithoutGap,0.0287897,0.011016
UST,TN30,XCME,ZBM9,1557464400000000000,MoveNonBaseWithGap,0.0157811,0.200128
UST,TN30,XCME,ZBM9,1557464400000000000,MoveNonBaseWithoutGap,0.0287897,0.011016
UST,TN30,XCME,ZBM9,1557464400000000000,CloseToClose,0.00750704,0.200128
UST,TN30,XCME,ZBM9,1557466200000000000,BootstrapBaseWithGap,0.00735924,0.211142
UST,TN30,XCME,ZBM9,1557466200000000000,BootstrapBaseWithoutGap,0.0293619,0.02203
UST,TN30,XCME,ZBM9,1557466200000000000,BootstrapNonBaseWithGap,0.00787299,0.211142
UST,TN30,XCME,ZBM9,1557466200000000000,BootstrapNonBaseWithoutGap,0.0294517,0.02203
UST,TN30,XCME,ZBM9,1557466200000000000,BootstrapSliding10,0,0.00367
UST,TN30,XCME,ZBM9,1557466200000000000,BootstrapSliding30,0,0.011014
UST,TN30,XCME,ZBM9,1557466200000000000,BootstrapSliding60,0.0296037,0.02203
UST,TN30,XCME,ZBM9,1557466200000000000,MoveBaseWithGap,0.0166201,0.211142
UST,TN30,XCME,ZBM9,1557466200000000000,MoveBaseWithoutGap,0.0282762,0.02203
UST,TN30,XCME,ZBM9,1557466200000000000,MoveNonBaseWithGap,0.0166201,0.211142
UST,TN30,XCME,ZBM9,1557466200000000000,MoveNonBaseWithoutGap,0.0282762,0.02203
UST,TN30,XCME,ZBM9,1557466200000000000,CloseToClose,0.00475072,0.211142
UST,TN30,XCME,ZBM9,1557468000000000000,BootstrapBaseWithGap,0.00943326,0.222158
UST,TN30,XCME,ZBM9,1557468000000000000,BootstrapBaseWithoutGap,0.025287,0.033046
UST,TN30,XCME,ZBM9,1557468000000000000,BootstrapNonBaseWithGap,0.009105,0.222158
UST,TN30,XCME,ZBM9,1557468000000000000,BootstrapNonBaseWithoutGap,0.0254848,0.033046
UST,TN30,XCME,ZBM9,1557468000000000000,BootstrapSliding10,0,0.00367
UST,TN30,XCME,ZBM9,1557468000000000000,BootstrapSliding30,0,0.011016
UST,TN30,XCME,ZBM9,1557468000000000000,BootstrapSliding60,0,0.02203
UST,TN30,XCME,ZBM9,1557468000000000000,MoveBaseWithGap,0.0162028,0.222158
UST,TN30,XCME,ZBM9,1557468000000000000,MoveBaseWithoutGap,0.023087,0.033046
UST,TN30,XCME,ZBM9,1557468000000000000,MoveNonBaseWithGap,0.0162028,0.222158
UST,TN30,XCME,ZBM9,1557468000000000000,MoveNonBaseWithoutGap,0.023087,0.033046
UST,TN30,XCME,ZBM9,1557468000000000000,CloseToClose,0.00463143,0.222158
UST,TN30,XCME,ZBM9,1557469800000000000,BootstrapBaseWithGap,0.0108714,0.24198
UST,TN30,XCME,ZBM9,1557469800000000000,BootstrapBaseWithoutGap,0.020434,0.052868
UST,TN30,XCME,ZBM9,1557469800000000000,BootstrapNonBaseWithGap,0.0106596,0.24198
UST,TN30,XCME,ZBM9,1557469800000000000,BootstrapNonBaseWithoutGap,0.0203959,0.052868
UST,TN30,XCME,ZBM9,1557469800000000000,BootstrapSliding10,0,0.00682
UST,TN30,XCME,ZBM9,1557469800000000000,BootstrapSliding30,0,0.019822
UST,TN30,XCME,ZBM9,1557469800000000000,BootstrapSliding60,0,0.030838
UST,TN30,XCME,ZBM9,1557469800000000000,MoveBaseWithGap,0.015525,0.24198
UST,TN30,XCME,ZBM9,1557469800000000000,MoveBaseWithoutGap,0.0182529,0.052868
UST,TN30,XCME,ZBM9,1557469800000000000,MoveNonBaseWithGap,0.015525,0.24198
UST,TN30,XCME,ZBM9,1557469800000000000,MoveNonBaseWithoutGap,0.0182529,0.052868
